SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
384,132,2020-01-10 18:26:18.860985600,RESPONSE,,,,,,,
385,132,2020-01-12 05:47:03.634828800,RISK,,,,,,,
386,132,2020-01-18 01:43:03.938217600,REJECTED,MOP,,,,,,
387,133,2019-11-11 00:00:00.000000000,,,,,,,,
388,134,2019-11-11 11:51:32.958316800,RESPONSE,,,,,,,
389,134,2019-11-17 04:01:36.608015999,RISK,,,,,,,
390,134,2019-11-19 02:28:57.604972799,APPROVED,DIGITAL,40,3200,49,,,
391,134,2019-11-19 16:27:22.422729599,,,,,,184.67865325886203,,
392,135,2019-11-12 19:00:08.345836800,RESPONSE,,,,,,,
393,135,2019-11-14 17:59:52.074614400,RISK,,,,,,,
394,135,2019-11-17 19:42:52.421529600,APPROVED,PLASTIC,35,9900,46,,,
395,135,2019-11-18 04:34:22.921334400,DELIVERED,,,,,,64000,2
396,135,2019-11-19 16:48:59.768409600,,,,,,1640.4828117968646,,
397,135,2019-11-20 03:33:46.817424000,,,,,,23103.610448986557,,
398,135,2019-11-20 04:16:17.985302400,,,,,,1029.4493003579778,,
399,136,2019-11-18 11:33:26.275795200,RESPONSE,,,,,,,
400,136,2019-11-19 10:20:17.223100800,RISK,,,,,,,
401,136,2019-11-20 18:12:53.789587200,APPROVED,PLASTIC,49,7900,42,,,
402,136,2019-11-21 12:59:33.749980800,DELIVERED,,,,,,44620,3
403,136,2019-11-27 13:03:15.308870400,,,,,,174.06107403137435,,
404,136,2019-11-28 00:34:28.048281600,,,,,,34.115628952501595,,
405,136,2019-12-03 16:37:57.387043200,,,,,,80.95974858791504,,
406,136,2019-12-04 06:48:17.815996800,,,,,,1.2388634746497753,,
407,136,2020-02-01 07:22:12.326908799,,,,,,95.37234940653765,,
408,137,2019-11-14 13:35:34.445932799,RESPONSE,,,,,,,
409,137,2019-11-15 13:55:49.766995199,RISK,,,,,,,
410,137,2019-11-19 08:17:50.716982399,REJECTED,EMPTY,,,,,,
411,139,2019-11-11 07:07:44.660006400,RESPONSE,,,,,,,
412,139,2019-11-16 03:56:03.397344000,RISK,,,,,,,
413,139,2019-11-18 01:39:23.272099200,APPROVED,DIGITAL,49,4400,34,,,
414,139,2019-11-19 11:07:33.324614400,,,,,,1210.9000675772356,,
415,139,2019-11-20 23:58:45.964531200,,,,,,16360.396059561679,,
416,139,2019-11-21 10:07:59.641507200,,,,,,11.896057978205953,,
417,140,2019-11-25 18:29:17.556576000,RESPONSE,,,,,,,
418,140,2019-11-27 22:20:05.176262400,RISK,,,,,,,
419,140,2019-11-28 20:45:21.711600000,APPROVED,PLASTIC,41,2200,40,,,
420,140,2019-11-29 23:17:45.913660800,DELIVERED,,,,,,44100,0
421,140,2019-12-30 06:55:21.341452800,,,,,,2261.324964659742,,
422,140,2019-12-30 12:26:22.267737600,,,,,,12.296411239831336,,
423,140,2020-01-15 05:59:46.081046400,,,,,,479.2662900236364,,
424,141,2019-11-11 02:50:03.542611200,RESPONSE,,,,,,,
425,141,2019-11-15 08:22:48.139824000,RISK,,,,,,,
426,141,2019-11-18 17:35:29.664844800,APPROVED,DIGITAL,49,29800,41,,,
427,142,2019-11-11 02:46:41.122704000,RESPONSE,,,,,,,
428,142,2019-11-16 23:45:22.765075200,RISK,,,,,,,
429,142,2019-11-17 15:21:40.435603199,REJECTED,USAGE,,,,,,
430,143,2019-11-11 00:51:53.016019200,RESPONSE,,,,,,,
431,143,2019-11-16 15:32:38.312851199,RISK,,,,,,,
432,143,2019-11-16 22:36:27.428313599,APPROVED,PLASTIC,32,17700,46,,,
433,143,2019-11-17 05:05:05.124335999,DELIVERED,,,,,,44100,1
434,143,2019-11-27 05:42:55.465257599,,,,,,5224.386979124746,,
435,145,2019-11-14 04:49:18.153811200,RESPONSE,,,,,,,
436,145,2019-11-16 02:48:39.770208000,RISK,,,,,,,
437,145,2019-11-18 15:41:43.158249600,APPROVED,DIGITAL,38,37400,41,,,
438,145,2019-11-19 17:52:34.256006400,,,,,,3173.523982880203,,
439,145,2019-11-20 10:58:39.093801600,,,,,,2364.9038757939898,,
440,145,2019-11-22 18:12:51.792796800,,,,,,58.22102836290299,,
441,145,2019-11-26 19:19:30.102960000,,,,,,74.20587140207452,,
442,146,2019-11-11 00:00:00.000000000,,,,,,,,
443,147,2019-11-11 01:53:27.295209599,RESPONSE,,,,,,,
444,147,2019-11-13 04:40:07.634870399,RISK,,,,,,,
445,147,2019-11-15 05:14:59.151465599,APPROVED,DIGITAL,31,9600,31,,,
446,147,2019-11-15 18:43:33.108383999,,,,,,888.0557989487738,,
447,147,2019-11-15 21:12:44.769427199,,,,,,358.8675498752604,,
448,147,2019-11-17 00:00:28.866412799,,,,,,316.7309121815609,,
449,147,2019-11-18 07:17:36.060748799,,,,,,9.575112507678094,,
450,147,2019-11-21 07:07:11.762342399,,,,,,122.08445792969324,,
451,148,2019-11-11 12:03:55.174752000,RESPONSE,,,,,,,
452,148,2019-11-12 16:55:48.278841600,RISK,,,,,,,
453,148,2019-11-16 09:58:55.630387200,REJECTED,USAGE,,,,,,
454,150,2019-11-11 00:41:48.405321600,RESPONSE,,,,,,,
455,150,2019-11-12 07:58:46.788067200,RISK,,,,,,,
456,150,2019-11-15 02:18:06.455260799,APPROVED,PLASTIC,49,18900,48,,,
457,150,2019-11-15 08:51:28.349567999,DELIVERED,,,,,,44100,1
458,150,2019-11-27 18:02:08.774707199,,,,,,3680.834804818227,,
459,150,2019-12-23 02:20:02.573750399,,,,,,60.927550544439676,,
460,150,2019-12-25 19:41:47.618505599,,,,,,17.05490733206537,,
461,150,2020-09-27 04:45:19.751414399,,,,,,6172.176651755462,,
462,150,2020-10-01 04:06:30.524572799,,,,,,287.28561718904325,,
463,152,2019-11-11 00:00:00.000000000,,,,,,,,
464,153,2019-11-11 18:00:18.132940800,RESPONSE,,,,,,,
465,153,2019-11-15 13:26:55.930675200,RISK,,,,,,,
466,153,2019-11-16 20:25:39.579801600,APPROVED,PLASTIC,42,20200,37,,,
467,153,2019-11-18 21:38:14.071977600,DELIVERED,,,,,,53100,0
468,153,2019-11-20 10:22:19.125724800,,,,,,268.20270834268695,,
469,153,2019-11-22 03:57:16.229520000,,,,,,426.724090925692,,
470,153,2019-11-22 14:06:22.398163200,,,,,,124.87293402043579,,
471,153,2019-11-23 11:26:54.854073600,,,,,,3304.67508861339,,
472,153,2019-12-13 11:02:00.816633600,,,,,,82.29078883725398,,
473,154,2019-12-18 16:26:25.685232000,RESPONSE,,,,,,,
474,154,2019-12-19 05:17:05.026156800,RISK,,,,,,,
475,154,2019-12-20 22:49:04.657699200,REJECTED,INCOME,,,,,,
476,155,2019-11-25 22:17:28.133116800,RESPONSE,,,,,,,
477,155,2019-11-27 21:02:19.933958400,RISK,,,,,,,
478,155,2019-11-28 23:50:07.797552000,APPROVED,DIGITAL,45,53200,32,,,
479,158,2019-11-12 01:36:22.503772800,RESPONSE,,,,,,,
480,158,2019-11-24 08:37:04.154563200,RISK,,,,,,,
481,158,2019-11-26 18:58:33.693081600,APPROVED,PLASTIC,40,36600,48,,,
482,158,2019-11-29 04:42:34.853817600,DELIVERED,,,,,,11560,2
483,158,2019-12-01 01:21:26.091590400,,,,,,75.39058645375019,,
484,160,2019-11-11 13:57:11.683267199,RESPONSE,,,,,,,
485,160,2019-11-22 00:04:51.416918399,RISK,,,,,,,
486,160,2019-11-28 19:55:38.483846399,APPROVED,PLASTIC,40,5100,36,,,
487,160,2019-12-08 20:44:17.105654399,DELIVERED,,,,,,64000,3
488,160,2019-12-08 23:40:36.422774399,,,,,,1131.0154754336368,,
489,160,2019-12-09 12:05:55.582569599,,,,,,10252.230707263001,,
490,162,2019-11-11 02:58:36.957244800,RESPONSE,,,,,,,
491,162,2019-11-14 12:06:27.697190400,RISK,,,,,,,
492,162,2019-11-18 20:08:45.900700800,APPROVED,PLASTIC,49,25100,37,,,
493,162,2019-11-18 23:16:48.850262400,DELIVERED,,,,,,53100,3
494,162,2019-11-19 01:48:44.191872000,,,,,,222.41531657978973,,
495,162,2019-11-19 04:20:29.282640000,,,,,,78.49793775800535,,
496,162,2019-11-19 05:59:06.249523200,,,,,,5819.401033264531,,
497,162,2019-11-19 13:30:48.356697600,,,,,,2843.607511088102,,
498,163,2019-11-11 00:29:35.067696000,RESPONSE,,,,,,,
499,163,2019-11-12 22:03:15.985555200,RISK,,,,,,,
500,163,2019-11-21 15:40:57.686016000,APPROVED,PLASTIC,47,4500,40,,,
501,163,2019-11-22 08:16:36.445123200,DELIVERED,,,,,,53100,5
502,163,2019-12-01 07:11:13.029590400,,,,,,7860.382648958764,,
503,163,2019-12-01 08:31:25.736131200,,,,,,28.705220459774974,,
504,164,2019-11-11 07:35:25.945468799,RESPONSE,,,,,,,
505,164,2019-11-13 00:37:38.111519999,RISK,,,,,,,
506,164,2019-11-14 20:58:54.923865599,APPROVED,PLASTIC,45,19600,47,,,
507,164,2019-11-15 14:49:48.074678399,DELIVERED,,,,,,64000,2
508,164,2019-11-17 03:45:13.056249599,,,,,,603.8415930533948,,
509,167,2019-11-11 02:27:53.438284800,RESPONSE,,,,,,,
510,167,2019-11-14 12:19:52.817318400,RISK,,,,,,,
511,167,2019-11-15 20:45:43.648387200,REJECTED,INCOME,,,,,,
512,168,2019-11-22 03:33:28.552291200,RESPONSE,,,,,,,
513,168,2019-11-22 20:22:44.061398400,RISK,,,,,,,
514,168,2019-11-25 03:52:28.463779200,APPROVED,PLASTIC,32,17700,49,,,
515,168,2019-11-25 17:31:35.455612800,DELIVERED,,,,,,53100,1
516,168,2019-11-27 11:41:21.876864000,,,,,,1800.3099381999589,,
517,168,2019-11-30 04:35:50.500348799,,,,,,503.27362691969284,,
518,168,2019-12-01 14:22:55.540329599,,,,,,194.2106366445443,,
519,168,2019-12-02 03:21:42.006182399,,,,,,2770.2359748700114,,
520,168,2019-12-02 06:48:50.999990398,,,,,,242.836901085858,,
521,169,2019-11-11 00:00:00.000000000,,,,,,,,
522,171,2019-11-12 01:47:12.293116800,RESPONSE,,,,,,,
523,171,2019-11-12 21:51:28.860307200,RISK,,,,,,,
524,171,2019-11-15 17:56:13.618089600,APPROVED,DIGITAL,45,2600,43,,,
525,171,2019-11-15 20:42:34.294320000,,,,,,61.94396865672612,,
526,171,2019-11-17 08:11:41.662838400,,,,,,2054.146330487293,,
527,171,2019-11-17 13:42:15.917961600,,,,,,155.87961143870697,,
528,171,2019-12-10 04:50:10.712227200,,,,,,5.503774564426311,,
529,171,2019-12-10 12:32:13.833916800,,,,,,373.3039849213344,,
530,172,2019-11-11 03:38:42.587692800,RESPONSE,,,,,,,
531,172,2019-11-14 17:14:25.384704000,RISK,,,,,,,
532,172,2019-11-18 07:41:04.501449600,REJECTED,INCOME,,,,,,
533,173,2019-11-26 11:44:40.344316800,RESPONSE,,,,,,,
534,173,2019-11-27 13:34:46.975267200,RISK,,,,,,,
535,173,2019-11-29 09:55:34.508294400,APPROVED,PLASTIC,44,12200,46,,,
536,173,2019-12-03 09:56:44.455833600,DELIVERED,,,,,,44100,2
537,173,2019-12-03 12:18:11.133849600,,,,,,109.3746659151265,,
538,173,2019-12-08 15:11:48.770304000,,,,,,1101.1471507548397,,
539,173,2019-12-17 14:19:57.998870400,,,,,,303.1650286416933,,
540,174,2019-11-11 00:00:00.000000000,,,,,,,,
541,176,2020-09-23 10:35:55.261939200,RESPONSE,,,,,,,
542,176,2020-09-25 08:38:49.207718400,RISK,,,,,,,
543,176,2020-09-28 16:54:44.136345600,APPROVED,DIGITAL,45,22000,34,,,
544,176,2020-10-01 03:06:55.493625600,,,,,,246.070240280718,,
545,176,2020-10-04 22:28:19.449062400,,,,,,41150.40820587996,,
546,176,2020-10-04 22:41:53.326953600,,,,,,71.86238852865891,,
547,178,2019-11-18 14:46:41.650089600,RESPONSE,,,,,,,
548,178,2019-11-21 00:29:13.162272000,RISK,,,,,,,
549,178,2019-11-23 07:16:40.525593599,APPROVED,PLASTIC,44,1500,46,,,
550,178,2019-11-24 05:49:07.103884799,DELIVERED,,,,,,11560,4
551,178,2019-11-24 15:27:19.095350399,,,,,,49.545551024382284,,
552,180,2019-11-11 01:29:10.554403200,RESPONSE,,,,,,,
553,180,2019-11-13 21:59:52.936137600,RISK,,,,,,,
554,180,2019-11-14 21:33:11.560262400,APPROVED,PLASTIC,36,11300,34,,,
555,180,2019-11-20 17:15:08.870342400,DELIVERED,,,,,,11560,2
556,180,2019-11-29 19:44:25.788220800,,,,,,166.4680911718089,,
557,180,2019-11-30 06:07:12.278640000,,,,,,63.834137700286654,,
558,181,2019-11-11 00:00:00.000000000,,,,,,,,
559,182,2019-11-17 16:22:56.009193600,RESPONSE,,,,,,,
560,182,2019-11-18 15:01:34.451184000,RISK,,,,,,,
561,182,2019-11-20 18:23:52.799280000,APPROVED,PLASTIC,31,73900,31,,,
562,182,2019-11-23 21:35:53.135606400,DELIVERED,,,,,,53100,1
563,182,2019-11-24 04:57:32.608483200,,,,,,80.25196990653353,,
564,182,2019-11-24 12:05:59.449488000,,,,,,1086.0954200790409,,
565,182,2019-12-05 05:42:31.828550400,,,,,,315.98282880273445,,
566,182,2019-12-05 11:39:55.577692800,,,,,,562.2823212925904,,
567,182,2019-12-11 11:09:01.057075200,,,,,,232.42903432256676,,
568,183,2019-11-19 11:38:46.676976000,RESPONSE,,,,,,,
569,183,2019-11-21 10:41:57.616972800,RISK,,,,,,,
570,183,2019-11-21 21:44:25.881244800,REJECTED,EMPTY,,,,,,
571,184,2019-11-11 00:00:00.000000000,,,,,,,,
572,193,2019-11-12 04:07:25.884076800,RESPONSE,,,,,,,
573,193,2019-11-14 16:43:04.050278400,RISK,,,,,,,
574,193,2019-11-15 14:38:13.714339200,REJECTED,INCOME,,,,,,
575,194,2019-11-13 01:50:40.292736000,RESPONSE,,,,,,,
576,194,2019-11-13 15:45:06.706195199,RISK,,,,,,,
577,194,2019-11-13 21:26:09.416601599,APPROVED,DIGITAL,34,6100,46,,,
578,194,2019-11-13 23:46:00.849244799,,,,,,30134.49611061971,,
579,196,2019-11-11 00:00:00.000000000,,,,,,,,
580,197,2019-11-24 12:21:12.706732800,RESPONSE,,,,,,,
581,197,2019-11-30 16:49:19.138166400,RISK,,,,,,,
582,197,2019-12-01 16:35:50.559014400,APPROVED,PLASTIC,45,1900,41,,,
583,197,2019-12-02 04:44:58.375017600,DELIVERED,,,,,,44620,0
584,197,2019-12-03 03:11:42.334108800,,,,,,336.5728828263003,,
585,197,2019-12-04 02:00:16.242739200,,,,,,361.53315362081884,,
586,200,2019-11-14 22:54:39.381840000,RESPONSE,,,,,,,
587,200,2019-11-15 11:44:19.358966400,RISK,,,,,,,
588,200,2019-11-16 09:11:52.919318400,APPROVED,PLASTIC,35,2000,34,,,
589,200,2019-11-16 22:15:19.960012800,DELIVERED,,,,,,44620,2
590,200,2019-11-16 22:30:13.390617600,,,,,,168.47776351814338,,
591,200,2019-11-18 13:46:01.844976000,,,,,,51.81980187786602,,
592,201,2019-11-11 22:08:01.160851200,RESPONSE,,,,,,,
593,201,2019-11-12 04:24:11.173392000,RISK,,,,,,,
594,201,2019-11-15 01:28:44.050512000,REJECTED,MOP,,,,,,
595,202,2019-11-13 04:35:15.479923200,RESPONSE,,,,,,,
596,202,2019-11-13 10:39:15.103843200,RISK,,,,,,,
597,202,2019-11-15 09:16:39.792979200,REJECTED,INCOME,,,,,,
598,203,2019-11-14 07:05:43.432339200,RESPONSE,,,,,,,
599,203,2019-11-16 23:13:27.452640000,RISK,,,,,,,
600,203,2019-11-17 13:32:05.128886400,APPROVED,PLASTIC,46,20700,46,,,
601,203,2019-11-18 07:22:34.836182400,DELIVERED,,,,,,53100,3
602,203,2019-11-19 03:58:00.089356800,,,,,,112.38525727861351,,
603,205,2019-11-11 00:00:00.000000000,,,,,,,,
604,206,2019-11-11 00:00:00.000000000,,,,,,,,
605,207,2019-11-11 00:00:00.000000000,,,,,,,,
606,208,2019-11-11 00:00:00.000000000,,,,,,,,
607,209,2019-11-15 15:04:35.766940800,RESPONSE,,,,,,,
608,209,2019-11-16 18:54:08.071056000,RISK,,,,,,,
609,209,2019-11-17 21:06:31.040697600,APPROVED,DIGITAL,40,4100,43,,,
610,209,2020-01-07 22:59:00.276662400,,,,,,223.71864382877123,,
611,211,2019-11-11 00:00:00.000000000,,,,,,,,
612,212,2019-11-11 02:43:07.956537600,RESPONSE,,,,,,,
613,212,2019-11-12 02:38:35.484460800,RISK,,,,,,,
614,212,2019-11-13 05:10:46.869772800,APPROVED,DIGITAL,47,3600,48,,,
615,212,2019-11-14 13:51:26.494272000,,,,,,964.015596214191,,
616,212,2019-11-14 19:06:05.038128000,,,,,,1697.4428122610282,,
617,212,2019-12-06 20:41:24.146591999,,,,,,94.40530136213208,,
618,212,2019-12-07 20:50:27.118665599,,,,,,883.1669943714552,,
619,212,2019-12-10 19:35:08.103263999,,,,,,103.7703137458758,,
620,213,2019-12-17 13:23:26.246860800,RESPONSE,,,,,,,
621,213,2019-12-20 05:18:39.853180799,RISK,,,,,,,
622,213,2019-12-23 05:40:26.087433599,REJECTED,INCOME,,,,,,
623,216,2019-11-26 05:32:21.563145600,RESPONSE,,,,,,,
624,216,2019-11-26 15:44:21.330470400,RISK,,,,,,,
625,216,2019-12-04 12:56:57.986332800,APPROVED,PLASTIC,33,32100,40,,,
626,216,2019-12-05 09:04:36.726412800,DELIVERED,,,,,,44100,4
627,216,2019-12-05 09:15:41.829638400,,,,,,2031.550173729968,,
628,216,2019-12-05 13:41:48.917270400,,,,,,584.799937866675,,
629,217,2019-11-11 05:11:59.010144000,RESPONSE,,,,,,,
630,217,2019-11-11 16:58:45.511766400,RISK,,,,,,,
631,217,2019-11-19 10:29:45.311222400,APPROVED,PLASTIC,48,13400,47,,,
632,217,2019-11-20 23:50:10.625251200,DELIVERED,,,,,,64000,1
633,218,2019-11-16 22:41:28.047091200,RESPONSE,,,,,,,
634,218,2019-11-18 23:31:03.825523200,RISK,,,,,,,
635,218,2019-11-29 08:59:11.877446400,APPROVED,PLASTIC,47,39400,41,,,
636,218,2019-11-29 14:59:47.473900800,DELIVERED,,,,,,44100,1
637,218,2019-12-01 00:55:50.903472000,,,,,,61.9565461290649,,
638,218,2019-12-01 12:36:53.350358400,,,,,,863.5383130975592,,
639,218,2019-12-11 16:47:26.813241600,,,,,,229.1715038106748,,
640,218,2019-12-11 17:43:34.613184000,,,,,,79.60474145789763,,
641,218,2019-12-22 10:49:25.075056000,,,,,,1091.8858780152457,,
642,219,2019-11-19 18:35:29.936860800,RESPONSE,,,,,,,
643,219,2019-11-21 12:37:34.929753600,RISK,,,,,,,
644,219,2019-11-22 01:02:57.876288000,REJECTED,MOP,,,,,,
645,221,2019-11-11 21:41:09.770870400,RESPONSE,,,,,,,
646,221,2019-11-13 19:59:41.917920000,RISK,,,,,,,
647,221,2019-11-20 14:14:35.284243200,APPROVED,DIGITAL,31,36400,41,,,
648,221,2019-11-23 13:16:20.130787200,,,,,,2825.722413133456,,
649,221,2019-11-24 02:18:48.578803200,,,,,,200.300423504548,,
650,221,2019-11-30 01:41:12.004684800,,,,,,47.4523791032254,,
651,221,2019-12-03 16:59:28.857696000,,,,,,176.78261784192287,,
652,221,2019-12-12 06:30:49.213238400,,,,,,139.08802708144674,,
653,222,2019-11-18 11:29:12.789340800,RESPONSE,,,,,,,
654,222,2019-11-22 07:13:39.840297600,RISK,,,,,,,
655,222,2019-11-27 21:04:31.493769600,APPROVED,PLASTIC,42,6700,38,,,
656,222,2019-11-28 04:16:02.820288000,DELIVERED,,,,,,44620,0
657,222,2019-11-29 09:37:41.518963200,,,,,,743.2030866260417,,
658,222,2019-12-15 14:59:26.338646400,,,,,,37.96479197261778,,
659,223,2019-11-14 01:14:17.297462400,RESPONSE,,,,,,,
660,223,2019-11-14 09:56:27.980304000,RISK,,,,,,,
661,223,2019-11-15 12:28:10.914355200,APPROVED,PLASTIC,43,1300,42,,,
662,223,2019-11-16 21:03:53.896550400,DELIVERED,,,,,,53100,2
663,223,2019-11-17 01:11:41.272454400,,,,,,344.8293311297365,,
664,224,2019-11-11 00:00:00.000000000,,,,,,,,
665,225,2019-11-11 00:00:00.000000000,,,,,,,,
666,226,2019-11-26 06:28:24.832617600,RESPONSE,,,,,,,
667,226,2019-11-26 14:15:42.908832000,RISK,,,,,,,
668,226,2019-11-26 23:08:29.210985600,APPROVED,PLASTIC,40,9100,47,,,
669,226,2019-11-29 09:46:44.005382400,DELIVERED,,,,,,53100,0
670,226,2019-12-23 21:51:40.074508800,,,,,,247.28934087262456,,
671,226,2019-12-24 00:30:39.514492800,,,,,,16.746482835706214,,
672,226,2019-12-24 13:15:44.671795200,,,,,,0.7927470433098681,,
673,229,2019-11-11 00:00:00.000000000,,,,,,,,
674,230,2019-11-11 00:00:00.000000000,,,,,,,,
675,231,2019-11-23 15:41:49.110345600,RESPONSE,,,,,,,
676,231,2019-11-24 00:27:43.175548800,RISK,,,,,,,
677,231,2019-11-27 01:32:56.127696000,APPROVED,PLASTIC,49,8800,37,,,
678,231,2019-11-30 14:47:43.790092800,DELIVERED,,,,,,64000,2
679,231,2019-12-04 13:51:36.952819200,,,,,,18937.57728583611,,
680,231,2019-12-06 20:00:36.372211200,,,,,,292.65537838788094,,
681,232,2019-12-02 18:17:14.686656000,RESPONSE,,,,,,,
682,232,2019-12-09 01:01:23.997676800,RISK,,,,,,,
683,232,2019-12-14 19:01:30.948988800,APPROVED,PLASTIC,48,18400,36,,,
684,232,2019-12-16 13:17:56.858179200,DELIVERED,,,,,,11560,1
685,234,2019-11-13 06:53:29.375952000,RESPONSE,,,,,,,
686,234,2019-11-14 11:51:30.940876800,RISK,,,,,,,
687,234,2019-11-15 04:28:16.786041600,APPROVED,PLASTIC,31,10000,45,,,
688,234,2019-11-18 11:36:48.873945600,DELIVERED,,,,,,53100,1
689,234,2019-11-19 10:35:18.691756800,,,,,,157.63229210614932,,
690,234,2019-11-29 07:20:45.201408000,,,,,,703.811573709974,,
691,234,2019-12-03 14:28:30.552441600,,,,,,64.85665155149213,,
692,234,2019-12-03 21:08:52.333641600,,,,,,617.6949682223733,,
693,234,2019-12-27 05:20:32.898508799,,,,,,392.842186737878,,
694,236,2019-11-11 00:00:00.000000000,,,,,,,,
695,237,2019-11-11 00:00:00.000000000,,,,,,,,
696,238,2019-11-24 13:34:07.007750399,RESPONSE,,,,,,,
697,238,2019-11-26 05:13:20.693567999,RISK,,,,,,,
698,238,2019-12-10 23:25:12.183571199,APPROVED,PLASTIC,36,4700,33,,,
699,238,2019-12-12 00:45:56.860099199,DELIVERED,,,,,,44100,3
700,238,2019-12-13 15:14:00.694809599,,,,,,731.3471685770132,,
701,238,2019-12-18 05:13:43.451932799,,,,,,48.05443622040389,,
702,239,2019-11-12 07:51:55.277308800,RESPONSE,,,,,,,
703,239,2019-11-13 22:29:44.384582400,RISK,,,,,,,
704,239,2019-11-22 03:07:01.041283200,REJECTED,EMPTY,,,,,,
705,242,2019-11-27 08:39:59.307321600,RESPONSE,,,,,,,
706,242,2019-11-28 04:33:41.730134400,RISK,,,,,,,
707,242,2019-11-28 21:52:19.632230400,APPROVED,PLASTIC,48,3000,46,,,
708,242,2019-12-04 10:44:49.288588800,DELIVERED,,,,,,11560,2
709,242,2019-12-23 08:01:14.083910400,,,,,,122.78829026707884,,
710,245,2019-11-11 06:16:55.749590400,RESPONSE,,,,,,,
711,245,2019-11-12 07:53:05.920195200,RISK,,,,,,,
712,245,2019-11-15 06:34:09.728112000,APPROVED,PLASTIC,34,1400,44,,,
713,245,2019-11-17 15:41:57.929971200,DELIVERED,,,,,,53100,2
714,245,2019-11-20 16:28:51.730780800,,,,,,73.3481553192012,,
715,245,2019-11-20 19:49:03.878889600,,,,,,2375.880465109426,,
716,245,2019-12-18 12:50:06.664444800,,,,,,529.4222875883363,,
717,245,2019-12-19 02:33:22.504521600,,,,,,286.2972484262084,,
718,245,2019-12-19 11:57:43.840166400,,,,,,590.4990821998052,,
719,246,2019-11-23 16:18:14.911286400,RESPONSE,,,,,,,
720,246,2019-11-25 22:22:28.627996800,RISK,,,,,,,
721,246,2019-11-28 08:37:44.114908800,APPROVED,PLASTIC,30,16800,36,,,
722,246,2019-11-28 21:08:27.342355199,DELIVERED,,,,,,11560,2
723,247,2019-11-15 08:11:56.551891199,RESPONSE,,,,,,,
724,247,2019-11-15 19:39:53.901935999,RISK,,,,,,,
725,247,2019-11-18 13:46:06.753273599,APPROVED,PLASTIC,35,4900,39,,,
726,247,2019-11-19 23:58:18.324825599,DELIVERED,,,,,,53100,2
727,247,2019-12-01 13:08:17.543932799,,,,,,399.5979397659089,,
728,249,2019-11-14 08:44:50.850470400,RESPONSE,,,,,,,
729,249,2019-11-20 14:37:58.635292800,RISK,,,,,,,
730,249,2019-11-21 01:38:56.723020800,APPROVED,PLASTIC,35,9100,35,,,
731,249,2019-11-22 13:26:08.027232000,DELIVERED,,,,,,44100,4
732,250,2019-11-17 04:36:40.263724800,RESPONSE,,,,,,,
733,250,2019-11-19 23:50:54.539260800,RISK,,,,,,,
734,250,2019-11-20 23:38:23.433302400,APPROVED,DIGITAL,37,5000,34,,,
735,250,2020-01-03 21:12:00.978278400,,,,,,2334.132032977088,,
736,250,2020-01-04 16:19:47.211023999,,,,,,3912.1421516039427,,
737,250,2020-01-05 13:38:21.537743999,,,,,,318.8337217595562,,
738,250,2020-01-08 20:49:54.565823999,,,,,,570.8627657257991,,
739,250,2020-01-09 02:24:18.792777599,,,,,,740.3086467017928,,
740,251,2019-11-11 00:00:00.000000000,,,,,,,,
741,252,2019-11-11 00:00:00.000000000,,,,,,,,
742,253,2019-11-11 17:24:15.127171200,RESPONSE,,,,,,,
743,253,2019-11-12 01:54:38.047824000,RISK,,,,,,,
744,253,2019-11-12 16:12:56.855865600,APPROVED,PLASTIC,45,8600,34,,,
745,253,2019-11-14 17:22:34.558694400,DELIVERED,,,,,,44100,3
746,253,2019-11-24 23:12:30.715833600,,,,,,365.17274408313057,,
747,253,2019-11-25 09:35:44.863065600,,,,,,10.234445660899878,,
748,253,2019-12-11 08:26:49.621516800,,,,,,66.42624273437131,,
749,253,2019-12-18 15:43:40.527206400,,,,,,201.24671412911758,,
750,253,2019-12-31 13:47:42.647596800,,,,,,2240.848464739493,,
751,254,2019-11-11 00:00:00.000000000,,,,,,,,
752,255,2019-11-11 07:33:21.437452800,RESPONSE,,,,,,,
753,255,2019-11-12 12:18:23.935132800,RISK,,,,,,,
754,255,2019-11-18 20:37:55.497417600,REJECTED,EMPTY,,,,,,
755,256,2019-11-11 00:00:00.000000000,,,,,,,,
756,257,2019-11-11 00:00:00.000000000,,,,,,,,
757,258,2019-11-11 00:00:00.000000000,,,,,,,,
758,259,2019-11-12 14:04:37.989465600,RESPONSE,,,,,,,
759,259,2019-11-14 20:48:05.984438400,RISK,,,,,,,
760,259,2019-11-16 07:08:01.694803200,REJECTED,USAGE,,,,,,
761,261,2019-11-11 00:00:00.000000000,,,,,,,,
762,262,2019-11-16 21:34:36.333609600,RESPONSE,,,,,,,
763,262,2019-11-17 18:42:11.717769600,RISK,,,,,,,
764,262,2019-11-18 09:45:09.408355200,APPROVED,PLASTIC,36,28500,37,,,
765,262,2019-11-18 20:20:28.024252800,DELIVERED,,,,,,53100,2
766,262,2019-11-18 21:13:05.531433600,,,,,,29.622966595594967,,
767,262,2019-11-20 22:39:07.392211200,,,,,,3034.817039998236,,
768,262,2019-11-25 15:14:01.902681600,,,,,,44.737324535814466,,
769,263,2019-12-01 13:18:45.855446400,RESPONSE,,,,,,,
770,263,2019-12-04 04:34:17.993942400,RISK,,,,,,,
